Date,TimeStep,SPEI_Akron,SPEI_Ftc,SPEI_Greeley,SPEI_Leroy,SPEI_avg,SPEI_min,SPEI_max,location,year,month,SPEI_Hayden,SPEI_Montrose2,SPEI_Rangely,SPEI_Walden,SPEI_CheyenneWells,SPEI_Flagler,SPEI_Lamar,SPEI_RockyFord2,SPEI_Trinidad,SPEI_Walsh,SPEI_FtLewis,SPEI_MesaVerde,SPEI_Vallecito,SPEI_AlamosaSLV,SPEI_SandDunes,SPEI_LakeGeorge
2020-06-01,10,NA,NA,NA,NA,-1.733349,-1.920104,-1.443487,NWMA,2020,6,-1.920104,-1.829887,-1.443487,-1.739918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.33103374999999996,-0.637511,1.582387,NWMA,2020,6,0.707818,-0.328559,-0.637511,1.582387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,-0.86344575,-1.632157,-0.212539,NWMA,2020,6,-0.797769,-0.212539,-1.632157,-0.811318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,1.25937825,0.562372,1.821033,NWMA,2020,6,1.492724,0.562372,1.161384,1.821033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,-1.16653875,-1.60586,-0.320304,NWMA,2020,6,-0.320304,-1.60586,-1.393025,-1.346966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.464048,-0.143274,1.386326,NWMA,2020,6,-0.00717,1.386326,-0.143274,0.62031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,1.3344875,0.883587,1.806212,NWMA,2020,6,1.806212,0.883587,1.276903,1.371248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.40810650000000004,-0.300359,1.375386,NWMA,2020,6,1.375386,-0.300359,0.289731,0.267668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.346381,-0.300503,0.81641300000000006,NWMA,2020,6,0.522563,-0.300503,0.81641300000000006,0.347051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.734796,-0.290509,2.232237,NWMA,2020,6,2.232237,-0.290509,0.588484,0.408972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,-1.95121275,-2.118639,-1.80313,NWMA,2020,6,-1.895596,-2.118639,-1.80313,-1.987486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,-0.7701185,-1.186957,-0.1313,NWMA,2020,6,-0.1313,-1.186957,-0.786878,-0.975339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.79015925,0.340658,1.356024,NWMA,2020,6,1.043814,0.340658,0.420141,1.356024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.037423749999999985,-0.502259,0.888214,NWMA,2020,6,0.161361,-0.397621,-0.502259,0.888214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,0.27395974999999995,-1.087617,0.953243,NWMA,2020,6,0.464172,-1.087617,0.766041,0.953243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-01,10,NA,NA,NA,NA,-0.60562875,-0.956752,-0.063816,NWMA,2020,6,-0.632238,-0.769709,-0.956752,-0.063816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-1.4065655,-1.779607,-1.178317,NWMA,2020,7,-1.178317,-1.779607,-1.417428,-1.25091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-0.84827875,-1.603251,-0.031635,NWMA,2020,7,-0.97406,-0.031635,-0.784169,-1.603251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-1.66564875,-1.96898,-1.294442,NWMA,2020,7,-1.96898,-1.790556,-1.294442,-1.608617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-0.19156974999999998,-1.216011,1.411383,NWMA,2020,7,0.234307,-1.195958,-1.216011,1.411383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-0.83270825,-1.625329,-0.12382,NWMA,2020,7,-0.896929,-0.684755,-1.625329,-0.12382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.58047,-0.196647,0.902983,NWMA,2020,7,0.736414,-0.196647,0.87913,0.902983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-1.153675,-1.76684,-0.128289,NWMA,2020,7,-0.128289,-1.76684,-1.683268,-1.036303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-0.14198924999999998,-0.81136,0.700363,NWMA,2020,7,-0.81136,0.700363,-0.804151,0.347191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.75272125,0.481523,1.097516,NWMA,2020,7,1.097516,0.481523,0.70018,0.731666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.29149875,-0.272637,1.138596,NWMA,2020,7,1.138596,-0.272637,0.061718,0.238318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.417276,-0.122383,0.775469,NWMA,2020,7,0.748654,-0.122383,0.775469,0.267364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,1.285098,0.127844,2.50084,NWMA,2020,7,2.50084,0.127844,1.151907,1.359801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-1.551432,-1.618827,-1.475056,NWMA,2020,7,-1.618827,-1.578141,-1.533704,-1.475056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-0.7136395,-0.900304,-0.446535,NWMA,2020,7,-0.446535,-0.780767,-0.900304,-0.726952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.32234925000000003,-0.250116,0.926496,NWMA,2020,7,0.783885,-0.170868,-0.250116,0.926496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.261553,-0.501127,1.216038,NWMA,2020,7,0.655941,-0.501127,-0.32464,1.216038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,0.3616055,-0.886863,0.922578,NWMA,2020,7,0.564823,-0.886863,0.922578,0.845884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10,NA,NA,NA,NA,-0.36378025,-0.805706,0.138546,NWMA,2020,7,-0.436216,-0.351745,-0.805706,0.138546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-1.14738125,-1.656026,-0.786563,NWMA,2020,8,-0.810627,-1.656026,-1.336309,-0.786563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-0.3885435,-0.738439,0.229931,NWMA,2020,8,-0.645388,0.229931,-0.738439,-0.400278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-1.56521825,-1.845433,-1.297815,NWMA,2020,8,-1.845433,-1.650629,-1.466996,-1.297815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-0.62726825,-1.783213,1.045133,NWMA,2020,8,-0.112019,-1.783213,-1.658974,1.045133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-0.28304975,-1.270543,0.801532,NWMA,2020,8,-0.167571,-0.495617,-1.270543,0.801532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.852789,0.48635,1.204374,NWMA,2020,8,0.756684,0.48635,0.963748,1.204374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-1.04699125,-1.645529,-0.117718,NWMA,2020,8,-0.117718,-1.645529,-1.486547,-0.938171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-0.89223425,-1.529603,-0.173673,NWMA,2020,8,-1.529603,-0.400018,-1.465643,-0.173673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.57966175,0.210836,0.825355,NWMA,2020,8,0.825355,0.210836,0.624712,0.657744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.41558700000000004,-0.215618,1.350273,NWMA,2020,8,1.350273,-0.215618,0.187082,0.340611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.37267775000000003,-0.411811,0.960824,NWMA,2020,8,0.825125,0.116573,0.960824,-0.411811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.98779675,-0.322786,2.230646,NWMA,2020,8,2.230646,-0.322786,1.16765,0.875677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-1.909526,-2.03358,-1.644772,NWMA,2020,8,-2.03358,-2.020808,-1.644772,-1.938944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-0.629726,-0.84021,-0.252953,NWMA,2020,8,-0.252953,-0.640853,-0.784888,-0.84021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.51501325,-0.158675,1.146294,NWMA,2020,8,1.146294,-0.158675,0.031189,1.041245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.357781,-0.456341,1.172136,NWMA,2020,8,0.812578,-0.456341,-0.097249,1.172136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,0.57669675,-0.594039,1.205818,NWMA,2020,8,0.524772,-0.594039,1.205818,1.170236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,10,NA,NA,NA,NA,-0.13381474999999998,-0.712467,0.416191,NWMA,2020,8,-0.520142,0.281159,-0.712467,0.416191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-0.7525237499999999,-1.306571,-0.164954,NWMA,2020,9,-0.164954,-1.306571,-1.094087,-0.444483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-0.76646425,-1.255471,-0.079664,NWMA,2020,9,-1.255471,-0.079664,-1.155586,-0.575136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-1.571854,-1.9078870000000001,-1.315991,NWMA,2020,9,-1.9078870000000001,-1.315991,-1.642596,-1.420942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-0.64264775,-1.730618,0.751977,NWMA,2020,9,-0.071308,-1.520642,-1.730618,0.751977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-0.043369249999999984,-1.3294,1.369189,NWMA,2020,9,-0.362773,0.149507,-1.3294,1.369189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.6327715,0.430719,0.859349,NWMA,2020,9,0.46621,0.430719,0.774808,0.859349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-0.70041325,-1.221417,0.293498,NWMA,2020,9,0.293498,-1.013473,-1.221417,-0.860261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-0.5460305,-1.044247,0.229838,NWMA,2020,9,-1.044247,-0.406194,-0.963519,0.229838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.89496575,0.342852,1.252432,NWMA,2020,9,1.252432,0.342852,0.984881,0.999698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.34767024999999996,-0.115606,1.136024,NWMA,2020,9,1.136024,-0.115606,0.230213,0.14005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.14701525000000001,-0.812954,0.717322,NWMA,2020,9,0.636584,0.047109,0.717322,-0.812954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.8092627499999999,-0.424714,2.089542,NWMA,2020,9,2.089542,-0.424714,0.883107,0.689116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,-2.0401344999999997,-2.347847,-1.713908,NWMA,2020,9,-2.347847,-2.057796,-1.713908,-2.040987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.2687375,-0.051367,0.550072,NWMA,2020,9,0.507153,0.069092,-0.051367,0.550072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.593272,0.025835,1.200702,NWMA,2020,9,1.015648,0.130903,0.025835,1.200702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.05650775000000002,-0.695368,1.097617,NWMA,2020,9,0.317323,-0.695368,-0.493541,1.097617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.22167150000000002,-0.928692,0.951045,NWMA,2020,9,0.16021,-0.928692,0.951045,0.704123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01,10,NA,NA,NA,NA,0.09587499999999999,-0.796276,0.95763,NWMA,2020,9,-0.169156,0.391302,-0.796276,0.95763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-1.02997325,-1.275355,-0.816378,NWMA,2020,10,-0.816378,-1.275355,-1.136599,-0.891561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-0.97934975,-1.492105,-0.441377,NWMA,2020,10,-1.492105,-0.441377,-1.116125,-0.867792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-1.28493775,-1.780036,-0.875345,NWMA,2020,10,-1.780036,-0.875345,-1.559953,-0.924417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-0.96526875,-2.065172,0.598341,NWMA,2020,10,-0.699086,-1.695158,-2.065172,0.598341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-0.043815500000000035,-1.292207,1.279075,NWMA,2020,10,-0.432013,0.269883,-1.292207,1.279075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.739255,0.547443,0.933463,NWMA,2020,10,0.933463,0.547443,0.757688,0.718426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.061339,-0.273286,0.530391,NWMA,2020,10,0.530391,0.15545900000000001,-0.167208,-0.273286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-0.45011,-0.926011,0.214195,NWMA,2020,10,-0.687967,-0.400657,-0.926011,0.214195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.040652499999999994,-0.50424,0.711129,NWMA,2020,10,0.149028,-0.50424,-0.193307,0.711129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.33116075,-0.42512,1.082123,NWMA,2020,10,1.082123,-0.42512,0.190517,0.477123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.20125375,-0.459703,0.598281,NWMA,2020,10,0.598281,0.30741,0.359027,-0.459703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.674492,-0.232956,1.865267,NWMA,2020,10,1.865267,-0.232956,0.50033,0.565327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-2.07814125,-2.305064,-1.85881,NWMA,2020,10,-2.19463,-2.305064,-1.85881,-1.954061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.38582925,0.092743,0.719732,NWMA,2020,10,0.469091,0.261751,0.092743,0.719732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.51137175,-0.229221,1.472047,NWMA,2020,10,0.981181,-0.17852,-0.229221,1.472047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-0.10040075000000001,-0.713385,1.081129,NWMA,2020,10,-0.069742,-0.713385,-0.699605,1.081129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,-0.3375515,-1.592095,0.450279,NWMA,2020,10,-0.466093,-1.592095,0.450279,0.257703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-01,10,NA,NA,NA,NA,0.18379899999999996,-0.644696,1.40695,NWMA,2020,10,0.010319,-0.037377,-0.644696,1.40695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.96226274999999994,-1.216296,-0.638473,NWMA,2020,11,-0.638473,-1.149957,-1.216296,-0.844325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.845542,-1.525826,-0.396007,NWMA,2020,11,-1.525826,-0.396007,-0.876159,-0.584176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-1.21215325,-1.621714,-0.831682,NWMA,2020,11,-1.486617,-0.9086,-1.621714,-0.831682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.589512,-1.919411,0.868197,NWMA,2020,11,0.1401,-1.446934,-1.919411,0.868197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.30240550000000005,-0.886672,1.341433,NWMA,2020,11,0.066132,0.688729,-0.886672,1.341433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.714933,0.468356,0.965848,NWMA,2020,11,0.950796,0.468356,0.474732,0.965848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.03152025,-0.401285,0.332695,NWMA,2020,11,0.289412,0.332695,-0.401285,-0.094741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.7530454999999999,-1.08709,-0.088554,NWMA,2020,11,-1.02761,-0.808928,-1.08709,-0.088554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.261324,-0.912849,0.580178,NWMA,2020,11,-0.436868,-0.912849,-0.275757,0.580178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.09456099999999999,-0.510374,0.45979,NWMA,2020,11,0.336246,-0.510374,0.092582,0.45979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.4066905,-0.233474,0.939868,NWMA,2020,11,0.939868,0.358559,0.561809,-0.233474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.6512835,-0.456338,1.863544,NWMA,2020,11,1.863544,-0.456338,0.526201,0.671727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-2.16018525,-2.340193,-1.985166,NWMA,2020,11,-2.203218,-2.340193,-1.985166,-2.112164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.35365875,-0.21709,0.78749,NWMA,2020,11,0.725709,0.118526,-0.21709,0.78749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.45877075,-0.291086,1.362218,NWMA,2020,11,1.00678,-0.291086,-0.242829,1.362218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,0.31066975,-0.389941,1.30447,NWMA,2020,11,0.443509,-0.389941,-0.115359,1.30447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.45715700000000004,-1.460409,0.417354,NWMA,2020,11,-1.107401,-1.460409,0.417354,0.321828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01,10,NA,NA,NA,NA,-0.64535275,-1.604506,0.836304,NWMA,2020,11,-0.597529,-1.604506,-1.21568,0.836304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-1.105664,-1.271269,-0.956862,NWMA,2020,12,-0.984034,-0.956862,-1.271269,-1.210491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-0.9554257500000001,-1.620913,-0.302036,NWMA,2020,12,-1.620913,-0.302036,-1.061247,-0.837507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-1.1687699999999999,-1.534198,-0.84422,NWMA,2020,12,-1.325558,-0.971104,-1.534198,-0.84422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-0.72591575,-1.867294,0.708064,NWMA,2020,12,-0.166153,-1.57828,-1.867294,0.708064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.08028125,-1.009119,1.265327,NWMA,2020,12,-0.313542,0.378459,-1.009119,1.265327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.63777,0.130322,1.057474,NWMA,2020,12,1.057474,0.406473,0.130322,0.956811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.09150624999999998,-0.404895,0.388406,NWMA,2020,12,0.228937,0.388406,-0.404895,0.153577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-0.0568855,-0.214112,0.189083,NWMA,2020,12,-0.214112,-0.061574,-0.140939,0.189083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-0.2343695,-0.753043,0.382174,NWMA,2020,12,-0.419651,-0.753043,-0.146958,0.382174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.2805785,-0.46143,0.667021,NWMA,2020,12,0.520687,-0.46143,0.396036,0.667021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.5079995,0.013596,1.249624,NWMA,2020,12,1.249624,0.013596,0.68988,0.078898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.40471999999999997,-0.407415,1.313168,NWMA,2020,12,1.313168,-0.407415,0.345392,0.367735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-2.05432275,-2.319056,-1.926434,NWMA,2020,12,-1.926586,-2.319056,-2.045215,-1.926434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.3505595,-0.273581,0.824428,NWMA,2020,12,0.824428,0.15841,-0.273581,0.692981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.47491849999999997,-0.446432,1.489218,NWMA,2020,12,1.138188,-0.446432,-0.2813,1.489218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,0.48169850000000003,-0.55845,1.437105,NWMA,2020,12,0.780847,-0.55845,0.267292,1.437105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-0.37618925,-1.278903,0.378283,NWMA,2020,12,-0.841812,-1.278903,0.378283,0.237675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-01,10,NA,NA,NA,NA,-0.76294175,-1.688377,0.730811,NWMA,2020,12,-0.662289,-1.688377,-1.431912,0.730811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-01,11,NA,NA,NA,NA,0.2134605,-0.715718,1.144363,NWMA,2019,1,-0.715718,0.024652,1.144363,0.400545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-01,11,NA,NA,NA,NA,0.08056724999999997,-0.779007,1.100777,NWMA,2019,2,-0.779007,-0.293486,1.100777,0.293985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-01,11,NA,NA,NA,NA,-0.38444475,-1.36107,0.688352,NWMA,2019,3,-1.36107,-1.212739,0.688352,0.347678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
